#========================================
#W  velocity  viscosity  Residual(Psi)
#
#=========================================
1	2	10	0.168096
1	2.5	0.5	0.208877
1	2.5	1	0.212519
1	2.5	1.5	0.212416
1	2.5	2	0.21205
1	2.5	2.5	0.211723
1	2.5	3	0.211459
1	2.5	3.5	0.211248
1	2.5	4	0.211077
1	2.5	4.5	0.210937
1	2.5	5	0.210821
1	2.5	5.5	0.210722
1	2.5	6	0.210638
1	2.5	6.5	0.210565
1	2.5	7	0.210502
1	2.5	7.5	0.210446
1	2.5	8	0.210397
1	2.5	8.5	0.210353
1	2.5	9	0.210313
1	2.5	9.5	0.210277
1	2.5	10	0.210245
1	3	0.5	0.247615
1	3	1	0.254656
1	3	1.5	0.255066
1	3	2	0.254755
1	3	2.5	0.254389
1	3	3	0.254067
1	3	3.5	0.253799
1	3	4	0.253576
1	3	4.5	0.25339
1	3	5	0.253233
1	3	5.5	0.2531
1	3	6	0.252985
1	3	6.5	0.252885
1	3	7	0.252798
1	3	7.5	0.252721
1	3	8	0.252652
1	3	8.5	0.252591
1	3	9	0.252535
1	3	9.5	0.252485
1	3	10	0.25244
1	3.5	0.5	0.284902
1	3.5	1	0.296333
1	3.5	1.5	0.297587
1	3.5	2	0.297449
1	3.5	2.5	0.29709
1	3.5	3	0.29673
1	3.5	3.5	0.296412
1	3.5	4	0.29614
1	3.5	4.5	0.295908
1	3.5	5	0.29571
1	3.5	5.5	0.29554
1	3.5	6	0.295392
1	3.5	6.5	0.295263
1	3.5	7	0.295149
1	3.5	7.5	0.295048
1	3.5	8	0.294958
1	3.5	8.5	0.294878
1	3.5	9	0.294805
1	3.5	9.5	0.294739
1	3.5	10	0.294679
1	4	0.5	0.32079
1	4	1	0.337453
1	4	1.5	0.339913
1	4	2	0.340088
1	4	2.5	0.339796
1	4	3	0.339425
1	4	3.5	0.339071
1	4	4	0.338756
1	4	4.5	0.338481
1	4	5	0.338243
1	4	5.5	0.338035
1	4	6	0.337853
1	4	6.5	0.337694
1	4	7	0.337552
1	4	7.5	0.337426
1	4	8	0.337313
1	4	8.5	0.337212
1	4	9	0.33712
1	4	9.5	0.337037
1	4	10	0.336961
1	4.5	0.5	0.355377
1	4.5	1	0.377944
1	4.5	1.5	0.381984
1	4.5	2	0.38263
1	4.5	2.5	0.382478
1	4.5	3	0.382133
1	4.5	3.5	0.381762
1	4.5	4	0.381413
1	4.5	4.5	0.381101
1	4.5	5	0.380824
1	4.5	5.5	0.38058
1	4.5	6	0.380364
1	4.5	6.5	0.380173
1	4.5	7	0.380002
1	4.5	7.5	0.37985
1	4.5	8	0.379713
1	4.5	8.5	0.37959
1	4.5	9	0.379477
1	4.5	9.5	0.379375
1	4.5	10	0.379282
1	5	0.5	0.388787
1	5	1	0.417755
1	5	1.5	0.423747
1	5	2	0.425037
1	5	2.5	0.42511
1	5	3	0.424833
1	5	3.5	0.424468
1	5	4	0.424099
1	5	4.5	0.423756
1	5	5	0.423445
1	5	5.5	0.423167
1	5	6	0.422918
1	5	6.5	0.422695
1	5	7	0.422496
1	5	7.5	0.422317
1	5	8	0.422155
1	5	8.5	0.422008
1	5	9	0.421875
1	5	9.5	0.421753
1	5	10	0.421642
1	5.5	0.5	0.421149
1	5.5	1	0.456855
1	5.5	1.5	0.465158
1	5.5	2	0.467275
1	5.5	2.5	0.467664
1	5.5	3	0.467505
1	5.5	3.5	0.467174
1	5.5	4	0.466802
1	5.5	4.5	0.466438
1	5.5	5	0.466099
1	5.5	5.5	0.46579
1	5.5	6	0.46551
1	5.5	6.5	0.465257
1	5.5	7	0.465029
1	5.5	7.5	0.464823
1	5.5	8	0.464636
1	5.5	8.5	0.464465
1	5.5	9	0.46431
1	5.5	9.5	0.464168
1	5.5	10	0.464037
1	6	0.5	0.45259
1	6	1	0.495229
1	6	1.5	0.506179
1	6	2	0.509311
1	6	2.5	0.510116
1	6	3	0.510131
1	6	3.5	0.509867
1	6	4	0.509511
1	6	4.5	0.509138
1	6	5	0.508778
1	6	5.5	0.508442
1	6	6	0.508134
1	6	6.5	0.507853
1	6	7	0.507597
1	6	7.5	0.507364
1	6	8	0.507152
1	6	8.5	0.506958
1	6	9	0.50678
1	6	9.5	0.506617
1	6	10	0.506467
1	6.5	0.5	0.483229
1	6.5	1	0.532876
1	6.5	1.5	0.546781
1	6.5	2	0.551117
1	6.5	2.5	0.552444
1	6.5	3	0.552693
1	6.5	3.5	0.552531
1	6.5	4	0.552213
1	6.5	4.5	0.551845
1	6.5	5	0.551474
1	6.5	5.5	0.551118
1	6.5	6	0.550786
1	6.5	6.5	0.550479
1	6.5	7	0.550197
1	6.5	7.5	0.549938
1	6.5	8	0.549701
1	6.5	8.5	0.549483
1	6.5	9	0.549283
1	6.5	9.5	0.549099
1	6.5	10	0.548928
1	7	0.5	0.513173
1	7	1	0.569804
1	7	1.5	0.586938
1	7	2	0.592665
1	7	2.5	0.594625
1	7	3	0.595174
1	7	3.5	0.595153
1	7	4	0.594898
1	7	4.5	0.594552
1	7	5	0.59418
1	7	5.5	0.593811
1	7	6	0.593459
1	7	6.5	0.593129
1	7	7	0.592823
1	7	7.5	0.59254
1	7	8	0.592279
1	7	8.5	0.592038
1	7	9	0.591816
1	7	9.5	0.59161
1	7	10	0.59142
1	7.5	0.5	0.542519
1	7.5	1	0.606031
1	7.5	1.5	0.626632
1	7.5	2	0.633935
1	7.5	2.5	0.636639
1	7.5	3	0.637556
1	7.5	3.5	0.637721
1	7.5	4	0.637556
1	7.5	4.5	0.637249
1	7.5	5	0.636888
1	7.5	5.5	0.636515
1	7.5	6	0.636149
1	7.5	6.5	0.635801
1	7.5	7	0.635473
1	7.5	7.5	0.635168
1	7.5	8	0.634884
1	7.5	8.5	0.634621
1	7.5	9	0.634377
1	7.5	9.5	0.63415
1	7.5	10	0.63394
1	8	0.5	0.571351
1	8	1	0.64158
1	8	1.5	0.665853
1	8	2	0.674906
1	8	2.5	0.678469
1	8	3	0.679825
1	8	3.5	0.68022
1	8	4	0.680175
1	8	4.5	0.679928
1	8	5	0.679592
1	8	5.5	0.679223
1	8	6	0.67885
1	8	6.5	0.678488
1	8	7	0.678142
1	8	7.5	0.677817
1	8	8	0.677512
1	8	8.5	0.677228
1	8	9	0.676963
1	8	9.5	0.676716
1	8	10	0.676486
1	8.5	0.5	0.599744
1	8.5	1	0.676477
1	8.5	1.5	0.704591
1	8.5	2	0.715562
1	8.5	2.5	0.720098
1	8.5	3	0.721967
1	8.5	3.5	0.722639
1	8.5	4	0.722746
1	8.5	4.5	0.72258
1	8.5	5	0.722284
1	8.5	5.5	0.72193
1	8.5	6	0.721558
1	8.5	6.5	0.721186
1	8.5	7	0.720827
1	8.5	7.5	0.720484
1	8.5	8	0.720161
1	8.5	8.5	0.719857
1	8.5	9	0.719572
1	8.5	9.5	0.719305
1	8.5	10	0.719055
1	9	0.5	0.627762
1	9	1	0.710754
1	9	1.5	0.742844
1	9	2	0.755888
1	9	2.5	0.76151
1	9	3	0.763967
1	9	3.5	0.764967
1	9	4	0.76526
1	9	4.5	0.765197
1	9	5	0.764956
1	9	5.5	0.76463
1	9	6	0.764266
1	9	6.5	0.763892
1	9	7	0.763523
1	9	7.5	0.763167
1	9	8	0.762827
1	9	8.5	0.762505
1	9	9	0.762201
1	9	9.5	0.761916
1	9	10	0.761648
1	9.5	0.5	0.65546
1	9.5	1	0.744442
1	9.5	1.5	0.780611
1	9.5	2	0.795874
1	9.5	2.5	0.802692
1	9.5	3	0.805813
1	9.5	3.5	0.807193
1	9.5	4	0.807705
1	9.5	4.5	0.807771
1	9.5	5	0.807604
1	9.5	5.5	0.807316
1	9.5	6	0.80697
1	9.5	6.5	0.806601
1	9.5	7	0.806227
1	9.5	7.5	0.805861
1	9.5	8	0.805507
1	9.5	8.5	0.805169
1	9.5	9	0.804849
1	9.5	9.5	0.804546
1	9.5	10	0.80426
1	10	0.5	0.682887
1	10	1	0.777574
1	10	1.5	0.817896
1	10	2	0.83551
1	10	2.5	0.843632
1	10	3	0.847494
1	10	3.5	0.849305
1	10	4	0.850075
1	10	4.5	0.850295
1	10	5	0.850219
1	10	5.5	0.849984
1	10	6	0.849666
1	10	6.5	0.849308
1	10	7	0.848935
1	10	7.5	0.848563
1	10	8	0.848199
1	10	8.5	0.847848
1	10	9	0.847512
1	10	9.5	0.847193
1	10	10	0.84689
1.1	0.5	0.5	0.0423445
1.1	0.5	1	0.0421642
1.1	0.5	1.5	0.0420892
1.1	0.5	2	0.042049
1.1	0.5	2.5	0.0420239
1.1	0.5	3	0.0420068
1.1	0.5	3.5	0.0419945
1.1	0.5	4	0.0419851
1.1	0.5	4.5	0.0419777
1.1	0.5	5	0.0419718
1.1	0.5	5.5	0.041967
1.1	0.5	6	0.0419629
1.1	0.5	6.5	0.0419594
1.1	0.5	7	0.0419564
1.1	0.5	7.5	0.0419539
1.1	0.5	8	0.0419516
1.1	0.5	8.5	0.0419496
1.1	0.5	9	0.0419478
1.1	0.5	9.5	0.0419462
1.1	0.5	10	0.0419448
1.1	1	0.5	0.0850219
1.1	1	1	0.084689
1.1	1	1.5	0.0844633
1.1	1	2	0.0843283
1.1	1	2.5	0.0842402
1.1	1	3	0.0841784
1.1	1	3.5	0.0841329
1.1	1	4	0.0840979
1.1	1	4.5	0.0840702
1.1	1	5	0.0840478
1.1	1	5.5	0.0840293
1.1	1	6	0.0840137
1.1	1	6.5	0.0840004
1.1	1	7	0.0839889
1.1	1	7.5	0.083979
1.1	1	8	0.0839702
1.1	1	8.5	0.0839624
1.1	1	9	0.0839555
1.1	1	9.5	0.0839493
1.1	1	10	0.0839436
1.1	1.5	0.5	0.127328
1.1	1.5	1	0.127378
1.1	1.5	1.5	0.127034
1.1	1.5	2	0.126788
1.1	1.5	2.5	0.126617
1.1	1.5	3	0.126492
1.1	1.5	3.5	0.126399
1.1	1.5	4	0.126326
1.1	1.5	4.5	0.126268
1.1	1.5	5	0.12622
1.1	1.5	5.5	0.12618
1.1	1.5	6	0.126147
1.1	1.5	6.5	0.126118
1.1	1.5	7	0.126093
1.1	1.5	7.5	0.126072
1.1	1.5	8	0.126053
1.1	1.5	8.5	0.126036
1.1	1.5	9	0.126021
1.1	1.5	9.5	0.126007
1.1	1.5	10	0.125995
1.1	2	0.5	0.168726
1.1	2	1	0.170044
1.1	2	1.5	0.169713
1.1	2	2	0.169378
1.1	2	2.5	0.169121
1.1	2	3	0.168927
1.1	2	3.5	0.168776
1.1	2	4	0.168657
1.1	2	4.5	0.16856
1.1	2	5	0.16848
1.1	2	5.5	0.168414
1.1	2	6	0.168357
1.1	2	6.5	0.168308
1.1	2	7	0.168266
1.1	2	7.5	0.168229
1.1	2	8	0.168196
1.1	2	8.5	0.168167
1.1	2	9	0.16814
1.1	2	9.5	0.168117
1.1	2	10	0.168096
1.1	2.5	0.5	0.208877
1.1	2.5	1	0.212519
1.1	2.5	1.5	0.212416
1.1	2.5	2	0.21205
1.1	2.5	2.5	0.211723
1.1	2.5	3	0.211459
1.1	2.5	3.5	0.211248
1.1	2.5	4	0.211077
1.1	2.5	4.5	0.210937
1.1	2.5	5	0.210821
1.1	2.5	5.5	0.210722
1.1	2.5	6	0.210638
1.1	2.5	6.5	0.210565
1.1	2.5	7	0.210502
1.1	2.5	7.5	0.210446
1.1	2.5	8	0.210397
1.1	2.5	8.5	0.210353
1.1	2.5	9	0.210313
1.1	2.5	9.5	0.210277
1.1	2.5	10	0.210245
1.1	3	0.5	0.247615
1.1	3	1	0.254656
1.1	3	1.5	0.255066
1.1	3	2	0.254755
1.1	3	2.5	0.254389
1.1	3	3	0.254067
1.1	3	3.5	0.253799
1.1	3	4	0.253576
1.1	3	4.5	0.25339
1.1	3	5	0.253233
1.1	3	5.5	0.2531
1.1	3	6	0.252985
1.1	3	6.5	0.252885
1.1	3	7	0.252798
1.1	3	7.5	0.252721
1.1	3	8	0.252652
1.1	3	8.5	0.252591
1.1	3	9	0.252535
1.1	3	9.5	0.252485
1.1	3	10	0.25244
1.1	3.5	0.5	0.284902
1.1	3.5	1	0.296333
1.1	3.5	1.5	0.297587
1.1	3.5	2	0.297449
1.1	3.5	2.5	0.29709
1.1	3.5	3	0.29673
1.1	3.5	3.5	0.296412
1.1	3.5	4	0.29614
1.1	3.5	4.5	0.295908
1.1	3.5	5	0.29571
1.1	3.5	5.5	0.29554
1.1	3.5	6	0.295392
1.1	3.5	6.5	0.295263
1.1	3.5	7	0.295149
1.1	3.5	7.5	0.295048
1.1	3.5	8	0.294958
1.1	3.5	8.5	0.294878
1.1	3.5	9	0.294805
1.1	3.5	9.5	0.294739
1.1	3.5	10	0.294679
1.1	4	0.5	0.32079
1.1	4	1	0.337453
1.1	4	1.5	0.339913
1.1	4	2	0.340088
1.1	4	2.5	0.339796
1.1	4	3	0.339425
1.1	4	3.5	0.339071
1.1	4	4	0.338756
1.1	4	4.5	0.338481
1.1	4	5	0.338243
1.1	4	5.5	0.338035
1.1	4	6	0.337853
1.1	4	6.5	0.337694
1.1	4	7	0.337552
1.1	4	7.5	0.337426
1.1	4	8	0.337313
1.1	4	8.5	0.337212
1.1	4	9	0.33712
1.1	4	9.5	0.337037
1.1	4	10	0.336961
1.1	4.5	0.5	0.355377
1.1	4.5	1	0.377944
1.1	4.5	1.5	0.381984
1.1	4.5	2	0.38263
1.1	4.5	2.5	0.382478
1.1	4.5	3	0.382133
1.1	4.5	3.5	0.381762
1.1	4.5	4	0.381413
1.1	4.5	4.5	0.381101
1.1	4.5	5	0.380824
1.1	4.5	5.5	0.38058
1.1	4.5	6	0.380364
1.1	4.5	6.5	0.380173
1.1	4.5	7	0.380002
1.1	4.5	7.5	0.37985
1.1	4.5	8	0.379713
1.1	4.5	8.5	0.37959
1.1	4.5	9	0.379477
1.1	4.5	9.5	0.379375
1.1	4.5	10	0.379282
1.1	5	0.5	0.388787
1.1	5	1	0.417755
1.1	5	1.5	0.423747
1.1	5	2	0.425037
1.1	5	2.5	0.42511
1.1	5	3	0.424833
1.1	5	3.5	0.424468
1.1	5	4	0.424099
1.1	5	4.5	0.423756
1.1	5	5	0.423445
1.1	5	5.5	0.423167
1.1	5	6	0.422918
1.1	5	6.5	0.422695
1.1	5	7	0.422496
1.1	5	7.5	0.422317
1.1	5	8	0.422155
1.1	5	8.5	0.422008
1.1	5	9	0.421875
1.1	5	9.5	0.421753
1.1	5	10	0.421642
1.1	5.5	0.5	0.421149
1.1	5.5	1	0.456855
1.1	5.5	1.5	0.465158
1.1	5.5	2	0.467275
1.1	5.5	2.5	0.467664
1.1	5.5	3	0.467505
1.1	5.5	3.5	0.467174
1.1	5.5	4	0.466802
1.1	5.5	4.5	0.466438
1.1	5.5	5	0.466099
1.1	5.5	5.5	0.46579
1.1	5.5	6	0.46551
1.1	5.5	6.5	0.465257
1.1	5.5	7	0.465029
1.1	5.5	7.5	0.464823
1.1	5.5	8	0.464636
1.1	5.5	8.5	0.464465
1.1	5.5	9	0.46431
1.1	5.5	9.5	0.464168
1.1	5.5	10	0.464037
1.1	6	0.5	0.45259
1.1	6	1	0.495229
1.1	6	1.5	0.506179
1.1	6	2	0.509311
1.1	6	2.5	0.510116
1.1	6	3	0.510131
1.1	6	3.5	0.509867
1.1	6	4	0.509511
1.1	6	4.5	0.509138
1.1	6	5	0.508778
1.1	6	5.5	0.508442
1.1	6	6	0.508134
1.1	6	6.5	0.507853
1.1	6	7	0.507597
1.1	6	7.5	0.507364
1.1	6	8	0.507152
1.1	6	8.5	0.506958
1.1	6	9	0.50678
1.1	6	9.5	0.506617
1.1	6	10	0.506467
1.1	6.5	0.5	0.483229
1.1	6.5	1	0.532876
1.1	6.5	1.5	0.546781
1.1	6.5	2	0.551117
1.1	6.5	2.5	0.552444
1.1	6.5	3	0.552693
1.1	6.5	3.5	0.552531
1.1	6.5	4	0.552213
1.1	6.5	4.5	0.551845
1.1	6.5	5	0.551474
1.1	6.5	5.5	0.551118
1.1	6.5	6	0.550786
1.1	6.5	6.5	0.550479
1.1	6.5	7	0.550197
1.1	6.5	7.5	0.549938
1.1	6.5	8	0.549701
1.1	6.5	8.5	0.549483
1.1	6.5	9	0.549283
1.1	6.5	9.5	0.549099
1.1	6.5	10	0.548928
1.1	7	0.5	0.513173
1.1	7	1	0.569804
1.1	7	1.5	0.586938
1.1	7	2	0.592665
1.1	7	2.5	0.594625
1.1	7	3	0.595174
1.1	7	3.5	0.595153
1.1	7	4	0.594898
1.1	7	4.5	0.594552
1.1	7	5	0.59418
1.1	7	5.5	0.593811
1.1	7	6	0.593459
1.1	7	6.5	0.593129
1.1	7	7	0.592823
1.1	7	7.5	0.59254
1.1	7	8	0.592279
1.1	7	8.5	0.592038
1.1	7	9	0.591816
1.1	7	9.5	0.59161
1.1	7	10	0.59142
1.1	7.5	0.5	0.542519
1.1	7.5	1	0.606031
1.1	7.5	1.5	0.626632
1.1	7.5	2	0.633935
1.1	7.5	2.5	0.636639
1.1	7.5	3	0.637556
1.1	7.5	3.5	0.637721
1.1	7.5	4	0.637556
1.1	7.5	4.5	0.637249
1.1	7.5	5	0.636888
1.1	7.5	5.5	0.636515
1.1	7.5	6	0.636149
1.1	7.5	6.5	0.635801
1.1	7.5	7	0.635473
1.1	7.5	7.5	0.635168
1.1	7.5	8	0.634884
1.1	7.5	8.5	0.634621
1.1	7.5	9	0.634377
1.1	7.5	9.5	0.63415
1.1	7.5	10	0.63394
1.1	8	0.5	0.571351
1.1	8	1	0.64158
1.1	8	1.5	0.665853
1.1	8	2	0.674906
1.1	8	2.5	0.678469
1.1	8	3	0.679825
1.1	8	3.5	0.68022
1.1	8	4	0.680175
1.1	8	4.5	0.679928
1.1	8	5	0.679592
1.1	8	5.5	0.679223
1.1	8	6	0.67885
1.1	8	6.5	0.678488
1.1	8	7	0.678142
1.1	8	7.5	0.677817
1.1	8	8	0.677512
1.1	8	8.5	0.677228
1.1	8	9	0.676963
1.1	8	9.5	0.676716
1.1	8	10	0.676486
1.1	8.5	0.5	0.599744
1.1	8.5	1	0.676477
1.1	8.5	1.5	0.704591
1.1	8.5	2	0.715562
1.1	8.5	2.5	0.720098
1.1	8.5	3	0.721967
1.1	8.5	3.5	0.722639
1.1	8.5	4	0.722746
1.1	8.5	4.5	0.72258
1.1	8.5	5	0.722284
1.1	8.5	5.5	0.72193
1.1	8.5	6	0.721558
1.1	8.5	6.5	0.721186
1.1	8.5	7	0.720827
1.1	8.5	7.5	0.720484
1.1	8.5	8	0.720161
1.1	8.5	8.5	0.719857
1.1	8.5	9	0.719572
1.1	8.5	9.5	0.719305
1.1	8.5	10	0.719055
1.1	9	0.5	0.627762
1.1	9	1	0.710754
1.1	9	1.5	0.742844
1.1	9	2	0.755888
1.1	9	2.5	0.76151
1.1	9	3	0.763967
1.1	9	3.5	0.764967
1.1	9	4	0.76526
1.1	9	4.5	0.765197
1.1	9	5	0.764956
1.1	9	5.5	0.76463
1.1	9	6	0.764266
1.1	9	6.5	0.763892
1.1	9	7	0.763523
1.1	9	7.5	0.763167
1.1	9	8	0.762827
1.1	9	8.5	0.762505
1.1	9	9	0.762201
1.1	9	9.5	0.761916
1.1	9	10	0.761648
1.1	9.5	0.5	0.65546
1.1	9.5	1	0.744442
1.1	9.5	1.5	0.780611
1.1	9.5	2	0.795874
1.1	9.5	2.5	0.802692
1.1	9.5	3	0.805813
1.1	9.5	3.5	0.807193
1.1	9.5	4	0.807705
1.1	9.5	4.5	0.807771
1.1	9.5	5	0.807604
1.1	9.5	5.5	0.807316
1.1	9.5	6	0.80697
1.1	9.5	6.5	0.806601
1.1	9.5	7	0.806227
1.1	9.5	7.5	0.805861
1.1	9.5	8	0.805507
1.1	9.5	8.5	0.805169
1.1	9.5	9	0.804849
1.1	9.5	9.5	0.804546
1.1	9.5	10	0.80426
1.1	10	0.5	0.682887
1.1	10	1	0.777574
1.1	10	1.5	0.817896
1.1	10	2	0.83551
1.1	10	2.5	0.843632
1.1	10	3	0.847494
1.1	10	3.5	0.849305
1.1	10	4	0.850075
1.1	10	4.5	0.850295
1.1	10	5	0.850219
1.1	10	5.5	0.849984
1.1	10	6	0.849666
1.1	10	6.5	0.849308
1.1	10	7	0.848935
1.1	10	7.5	0.848563
1.1	10	8	0.848199
1.1	10	8.5	0.847848
1.1	10	9	0.847512
1.1	10	9.5	0.847193
1.1	10	10	0.84689
1.2	0.5	0.5	0.0423445
1.2	0.5	1	0.0421642
1.2	0.5	1.5	0.0420892
1.2	0.5	2	0.042049
1.2	0.5	2.5	0.0420239
1.2	0.5	3	0.0420068
1.2	0.5	3.5	0.0419945
1.2	0.5	4	0.0419851
1.2	0.5	4.5	0.0419777
1.2	0.5	5	0.0419718
1.2	0.5	5.5	0.041967
1.2	0.5	6	0.0419629
1.2	0.5	6.5	0.0419594
1.2	0.5	7	0.0419564
1.2	0.5	7.5	0.0419539
1.2	0.5	8	0.0419516
1.2	0.5	8.5	0.0419496
1.2	0.5	9	0.0419478
1.2	0.5	9.5	0.0419462
1.2	0.5	10	0.0419448
1.2	1	0.5	0.0850219
1.2	1	1	0.084689
1.2	1	1.5	0.0844633
1.2	1	2	0.0843283
1.2	1	2.5	0.0842402
1.2	1	3	0.0841784
1.2	1	3.5	0.0841329
1.2	1	4	0.0840979
1.2	1	4.5	0.0840702
1.2	1	5	0.0840478
1.2	1	5.5	0.0840293
1.2	1	6	0.0840137
1.2	1	6.5	0.0840004
1.2	1	7	0.0839889
1.2	1	7.5	0.083979
1.2	1	8	0.0839702
1.2	1	8.5	0.0839624
1.2	1	9	0.0839555
1.2	1	9.5	0.0839493
1.2	1	10	0.0839436
1.2	1.5	0.5	0.127328
1.2	1.5	1	0.127378
1.2	1.5	1.5	0.127034
1.2	1.5	2	0.126788
1.2	1.5	2.5	0.126617
1.2	1.5	3	0.126492
1.2	1.5	3.5	0.126399
1.2	1.5	4	0.126326
1.2	1.5	4.5	0.126268
1.2	1.5	5	0.12622
1.2	1.5	5.5	0.12618
1.2	1.5	6	0.126147
1.2	1.5	6.5	0.126118
1.2	1.5	7	0.126093
1.2	1.5	7.5	0.126072
1.2	1.5	8	0.126053
1.2	1.5	8.5	0.126036
1.2	1.5	9	0.126021
1.2	1.5	9.5	0.126007
1.2	1.5	10	0.125995
1.2	2	0.5	0.168726
1.2	2	1	0.170044
1.2	2	1.5	0.169713
1.2	2	2	0.169378
1.2	2	2.5	0.169121
1.2	2	3	0.168927
1.2	2	3.5	0.168776
1.2	2	4	0.168657
1.2	2	4.5	0.16856
1.2	2	5	0.16848
1.2	2	5.5	0.168414
1.2	2	6	0.168357
1.2	2	6.5	0.168308
1.2	2	7	0.168266
1.2	2	7.5	0.168229
1.2	2	8	0.168196
1.2	2	8.5	0.168167
1.2	2	9	0.16814
1.2	2	9.5	0.168117
1.2	2	10	0.168096
1.2	2.5	0.5	0.208877
1.2	2.5	1	0.212519
1.2	2.5	1.5	0.212416
1.2	2.5	2	0.21205
1.2	2.5	2.5	0.211723
1.2	2.5	3	0.211459
1.2	2.5	3.5	0.211248
1.2	2.5	4	0.211077
1.2	2.5	4.5	0.210937
1.2	2.5	5	0.210821
1.2	2.5	5.5	0.210722
1.2	2.5	6	0.210638
1.2	2.5	6.5	0.210565
1.2	2.5	7	0.210502
1.2	2.5	7.5	0.210446
1.2	2.5	8	0.210397
1.2	2.5	8.5	0.210353
1.2	2.5	9	0.210313
1.2	2.5	9.5	0.210277
1.2	2.5	10	0.210245
1.2	3	0.5	0.247615
1.2	3	1	0.254656
1.2	3	1.5	0.255066
1.2	3	2	0.254755
1.2	3	2.5	0.254389
1.2	3	3	0.254067
1.2	3	3.5	0.253799
1.2	3	4	0.253576
1.2	3	4.5	0.25339
1.2	3	5	0.253233
1.2	3	5.5	0.2531
1.2	3	6	0.252985
1.2	3	6.5	0.252885
1.2	3	7	0.252798
1.2	3	7.5	0.252721
1.2	3	8	0.252652
1.2	3	8.5	0.252591
1.2	3	9	0.252535
1.2	3	9.5	0.252485
1.2	3	10	0.25244
1.2	3.5	0.5	0.284902
1.2	3.5	1	0.296333
1.2	3.5	1.5	0.297587
1.2	3.5	2	0.297449
1.2	3.5	2.5	0.29709
1.2	3.5	3	0.29673
1.2	3.5	3.5	0.296412
1.2	3.5	4	0.29614
1.2	3.5	4.5	0.295908
1.2	3.5	5	0.29571
1.2	3.5	5.5	0.29554
1.2	3.5	6	0.295392
1.2	3.5	6.5	0.295263
1.2	3.5	7	0.295149
1.2	3.5	7.5	0.295048
1.2	3.5	8	0.294958
1.2	3.5	8.5	0.294878
1.2	3.5	9	0.294805
1.2	3.5	9.5	0.294739
1.2	3.5	10	0.294679
1.2	4	0.5	0.32079
1.2	4	1	0.337453
1.2	4	1.5	0.339913
1.2	4	2	0.340088
1.2	4	2.5	0.339796
1.2	4	3	0.339425
1.2	4	3.5	0.339071
1.2	4	4	0.338756
1.2	4	4.5	0.338481
1.2	4	5	0.338243
1.2	4	5.5	0.338035
1.2	4	6	0.337853
1.2	4	6.5	0.337694
1.2	4	7	0.337552
1.2	4	7.5	0.337426
1.2	4	8	0.337313
1.2	4	8.5	0.337212
1.2	4	9	0.33712
1.2	4	9.5	0.337037
1.2	4	10	0.336961
1.2	4.5	0.5	0.355377
1.2	4.5	1	0.377944
1.2	4.5	1.5	0.381984
1.2	4.5	2	0.38263
1.2	4.5	2.5	0.382478
1.2	4.5	3	0.382133
1.2	4.5	3.5	0.381762
1.2	4.5	4	0.381413
1.2	4.5	4.5	0.381101
1.2	4.5	5	0.380824
1.2	4.5	5.5	0.38058
1.2	4.5	6	0.380364
1.2	4.5	6.5	0.380173
1.2	4.5	7	0.380002
